Begin Time (s)	End Time (s)	Begin File	File Offset (s)	Begin Path	Selection	View	Channel	Low Freq (Hz)	High Freq (Hz)	comment	selec.file	duration	indx.row	ovlp.sels
46460.309013	46460.3459098	SUKIA_20191203_220000_5min_cut.wav	260.309013	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191203_220000_5min_cut.wav	2521	Spectrogram 1	1	2269.2	2536.8	NA	SUKIA_20191203_220000_5min_cut.Table.1.selections.txt	0.0368968000000223	NA	NA
46568.719236089	46568.743833956	SUKIA_20191204_190000_5min_cut.wav	68.719236089	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191204_190000_5min_cut.wav	2522	Spectrogram 1	1	2267	2478.4	NA	SUKIA_20191204_190000_5min_cut.Table.1.selections.txt	0.0245978669999971	NA	NA
46572.482709692	46572.515506847	SUKIA_20191204_190000_5min_cut.wav	72.482709692	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191204_190000_5min_cut.wav	2523	Spectrogram 1	1	2246.6	2401.7	NA	SUKIA_20191204_190000_5min_cut.Table.1.selections.txt	0.0327971549999972	NA	NA
46580.526316998	46580.563213798	SUKIA_20191204_190000_5min_cut.wav	80.526316998	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191204_190000_5min_cut.wav	2524	Spectrogram 1	1	2376.1	2558.5	NA	SUKIA_20191204_190000_5min_cut.Table.1.selections.txt	0.0368968000000081	NA	NA
46614.24457562	46614.28147242	SUKIA_20191204_190000_5min_cut.wav	114.24457562	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191204_190000_5min_cut.wav	2525	Spectrogram 1	1	2118.7	2316.5	NA	SUKIA_20191204_190000_5min_cut.Table.1.selections.txt	0.0368967999999938	NA	NA
46620.324684335	46620.357481491	SUKIA_20191204_190000_5min_cut.wav	120.324684335	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191204_190000_5min_cut.wav	2526	Spectrogram 1	1	2359.1	2515.9	NA	SUKIA_20191204_190000_5min_cut.Table.1.selections.txt	0.0327971560000009	NA	NA
46625.412383489	46625.449280289	SUKIA_20191204_190000_5min_cut.wav	125.412383489	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191204_190000_5min_cut.wav	2527	Spectrogram 1	1	2377.8	2577.2	NA	SUKIA_20191204_190000_5min_cut.Table.1.selections.txt	0.0368967999999938	NA	NA
46628.51991398	46628.569109714	SUKIA_20191204_190000_5min_cut.wav	128.51991398	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191204_190000_5min_cut.wav	2528	Spectrogram 1	1	2318.2	2519.3	NA	SUKIA_20191204_190000_5min_cut.Table.1.selections.txt	0.0491957339999942	NA	NA
46653.351480968	46653.412975634	SUKIA_20191204_190000_5min_cut.wav	153.351480968	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191204_190000_5min_cut.wav	2529	Spectrogram 1	1	2306.2	2490.3	NA	SUKIA_20191204_190000_5min_cut.Table.1.selections.txt	0.0614946659999873	NA	NA
46833.23215823	46833.264045981	SUKIA_20191205_000000_5min_cut.wav	33.23215823	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191205_000000_5min_cut.wav	2530	Spectrogram 1	1	2028.7	2252	NA	SUKIA_20191205_000000_5min_cut.Table.1.selections.txt	0.0318877509999993	NA	NA
46837.416430425	46837.442520403	SUKIA_20191205_000000_5min_cut.wav	37.416430425	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191205_000000_5min_cut.wav	2531	Spectrogram 1	1	2190.6	2425.8	NA	SUKIA_20191205_000000_5min_cut.Table.1.selections.txt	0.0260899780000017	NA	NA
46839.894978288	46839.923967152	SUKIA_20191205_000000_5min_cut.wav	39.894978288	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191205_000000_5min_cut.wav	2532	Spectrogram 1	1	2217.9	2342.3	NA	SUKIA_20191205_000000_5min_cut.Table.1.selections.txt	0.0289888640000058	NA	NA
46845.252726656	46845.293311066	SUKIA_20191205_000000_5min_cut.wav	45.252726656	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191205_000000_5min_cut.wav	2533	Spectrogram 1	1	2194	2487.2	NA	SUKIA_20191205_000000_5min_cut.Table.1.selections.txt	0.040584410000001	NA	NA
46847.847229974	46847.89071327	SUKIA_20191205_000000_5min_cut.wav	47.847229974	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191205_000000_5min_cut.wav	2534	Spectrogram 1	1	2369.6	2659.4	NA	SUKIA_20191205_000000_5min_cut.Table.1.selections.txt	0.043483295999998	NA	NA
46848.864739097	46848.896626847	SUKIA_20191205_000000_5min_cut.wav	48.864739097	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191205_000000_5min_cut.wav	2535	Spectrogram 1	1	2289.5	2567.3	NA	SUKIA_20191205_000000_5min_cut.Table.1.selections.txt	0.0318877500000028	NA	NA
46852.550386962	46852.596769144	SUKIA_20191205_000000_5min_cut.wav	52.550386962	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191205_000000_5min_cut.wav	2536	Spectrogram 1	1	2286.1	2483.8	NA	SUKIA_20191205_000000_5min_cut.Table.1.selections.txt	0.0463821820000021	NA	NA
46859.531195064	46859.557285042	SUKIA_20191205_000000_5min_cut.wav	59.531195064	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191205_000000_5min_cut.wav	2537	Spectrogram 1	1	2136.1	2332.1	NA	SUKIA_20191205_000000_5min_cut.Table.1.selections.txt	0.0260899779999946	NA	NA
46966.613925193	46966.642914057	SUKIA_20191205_000000_5min_cut.wav	166.613925193	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191205_000000_5min_cut.wav	2538	Spectrogram 1	1	2054.3	2536.6	NA	SUKIA_20191205_000000_5min_cut.Table.1.selections.txt	0.0289888640000129	NA	NA
46969.960750802	46969.989739666	SUKIA_20191205_000000_5min_cut.wav	169.960750802	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191205_000000_5min_cut.wav	2539	Spectrogram 1	1	2229.8	2502.6	NA	SUKIA_20191205_000000_5min_cut.Table.1.selections.txt	0.0289888639999845	NA	NA
46971.743565931	46971.787049227	SUKIA_20191205_000000_5min_cut.wav	171.743565931	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191205_000000_5min_cut.wav	2540	Spectrogram 1	1	2214.5	2497.4	NA	SUKIA_20191205_000000_5min_cut.Table.1.selections.txt	0.0434832960000051	NA	NA
46973.833663018	46973.874247428	SUKIA_20191205_000000_5min_cut.wav	173.833663018	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191205_000000_5min_cut.wav	2541	Spectrogram 1	1	2349.1	2572.4	NA	SUKIA_20191205_000000_5min_cut.Table.1.selections.txt	0.0405844099999797	NA	NA
46978.658901207	46978.699485616	SUKIA_20191205_000000_5min_cut.wav	178.658901207	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191205_000000_5min_cut.wav	2542	Spectrogram 1	1	2320.2	2512.8	NA	SUKIA_20191205_000000_5min_cut.Table.1.selections.txt	0.0405844089999903	NA	NA
46979.969197855	46979.995287832	SUKIA_20191205_000000_5min_cut.wav	179.969197855	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191205_000000_5min_cut.wav	2543	Spectrogram 1	1	2047.4	2301.4	NA	SUKIA_20191205_000000_5min_cut.Table.1.selections.txt	0.026089976999998	NA	NA
46982.392666876	46982.433251285	SUKIA_20191205_000000_5min_cut.wav	182.392666876	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191205_000000_5min_cut.wav	2544	Spectrogram 1	1	2413.9	2644	NA	SUKIA_20191205_000000_5min_cut.Table.1.selections.txt	0.0405844090000187	NA	NA
46985.117762649	46985.158347058	SUKIA_20191205_000000_5min_cut.wav	185.117762649	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191205_000000_5min_cut.wav	2545	Spectrogram 1	1	2165.1	2437.8	NA	SUKIA_20191205_000000_5min_cut.Table.1.selections.txt	0.0405844089999903	NA	NA
46988.468875315	46988.506560838	SUKIA_20191205_000000_5min_cut.wav	188.468875315	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191205_000000_5min_cut.wav	2546	Spectrogram 1	1	2292.9	2526.4	NA	SUKIA_20191205_000000_5min_cut.Table.1.selections.txt	0.0376855230000217	NA	NA
46991.510569881	46991.551154291	SUKIA_20191205_000000_5min_cut.wav	191.510569881	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191205_000000_5min_cut.wav	2547	Spectrogram 1	1	2057.7	2323.6	NA	SUKIA_20191205_000000_5min_cut.Table.1.selections.txt	0.0405844099999797	NA	NA
47249.762508401	47249.795305556	SUKIA_20191207_020000_5min_cut.wav	149.762508401	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191207_020000_5min_cut.wav	2548	Spectrogram 1	1	2079.7	2340.5	NA	SUKIA_20191207_020000_5min_cut.Table.1.selections.txt	0.0327971549999972	NA	NA
47374.789265517	47374.850760184	SUKIA_20191207_020000_5min_cut.wav	274.789265517	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191207_020000_5min_cut.wav	2549	Spectrogram 1	1	2210.9	2551.8	NA	SUKIA_20191207_020000_5min_cut.Table.1.selections.txt	0.0614946670000336	NA	NA
47412.649279997	47412.682077152	SUKIA_20191207_200000_5min_cut.wav	12.649279997	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191207_200000_5min_cut.wav	2550	Spectrogram 1	1	2251.4	2519	NA	SUKIA_20191207_200000_5min_cut.Table.1.selections.txt	0.032797154999999	NA	NA
47415.322248176	47415.40834071	SUKIA_20191207_200000_5min_cut.wav	15.322248176	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191207_200000_5min_cut.wav	2551	Spectrogram 1	1	2309.3	2496.8	NA	SUKIA_20191207_200000_5min_cut.Table.1.selections.txt	0.0860925339999987	NA	NA
47416.986703822	47417.031799911	SUKIA_20191207_200000_5min_cut.wav	16.986703822	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191207_200000_5min_cut.wav	2552	Spectrogram 1	1	2304.2	2551.4	NA	SUKIA_20191207_200000_5min_cut.Table.1.selections.txt	0.0450960890000012	NA	NA
47419.633141624	47419.674138068	SUKIA_20191207_200000_5min_cut.wav	19.633141624	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191207_200000_5min_cut.wav	2553	Spectrogram 1	1	2242.9	2401.4	NA	SUKIA_20191207_200000_5min_cut.Table.1.selections.txt	0.040996444000001	NA	NA
47423.827077894	47423.868074338	SUKIA_20191207_200000_5min_cut.wav	23.827077894	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191207_200000_5min_cut.wav	2554	Spectrogram 1	1	2358.8	2791.8	NA	SUKIA_20191207_200000_5min_cut.Table.1.selections.txt	0.040996444000001	NA	NA
47488.999172082	47489.027869593	SUKIA_20191207_200000_5min_cut.wav	88.999172082	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191207_200000_5min_cut.wav	2555	Spectrogram 1	1	2219	2525.8	NA	SUKIA_20191207_200000_5min_cut.Table.1.selections.txt	0.0286975110000043	NA	NA
47490.212666838	47490.253663283	SUKIA_20191207_200000_5min_cut.wav	90.212666838	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191207_200000_5min_cut.wav	2556	Spectrogram 1	1	2115	2449.1	NA	SUKIA_20191207_200000_5min_cut.Table.1.selections.txt	0.0409964449999904	NA	NA
47492.270688351	47492.311684795	SUKIA_20191207_200000_5min_cut.wav	92.270688351	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191207_200000_5min_cut.wav	2557	Spectrogram 1	1	2299.1	2571.8	NA	SUKIA_20191207_200000_5min_cut.Table.1.selections.txt	0.040996444000001	NA	NA
47495.675754954	47495.724950687	SUKIA_20191207_200000_5min_cut.wav	95.675754954	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191207_200000_5min_cut.wav	2558	Spectrogram 1	1	2336.6	2525.8	NA	SUKIA_20191207_200000_5min_cut.Table.1.selections.txt	0.0491957330000048	NA	NA
47502.681764512	47502.730960245	SUKIA_20191207_200000_5min_cut.wav	102.681764512	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191207_200000_5min_cut.wav	2559	Spectrogram 1	1	2200.2	2353.6	NA	SUKIA_20191207_200000_5min_cut.Table.1.selections.txt	0.0491957330000048	NA	NA
47506.596924959	47506.629722115	SUKIA_20191207_200000_5min_cut.wav	106.596924959	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191207_200000_5min_cut.wav	2560	Spectrogram 1	1	2351.9	2573.5	NA	SUKIA_20191207_200000_5min_cut.Table.1.selections.txt	0.0327971560000009	NA	NA
47602.816023121	47602.857019565	SUKIA_20191207_200000_5min_cut.wav	202.816023121	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191207_200000_5min_cut.wav	2561	Spectrogram 1	1	2173	2467.9	NA	SUKIA_20191207_200000_5min_cut.Table.1.selections.txt	0.040996444000001	NA	NA
47699.389941164	47699.430937608	SUKIA_20191207_200000_5min_cut.wav	299.389941164	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191207_200000_5min_cut.wav	2562	Spectrogram 1	1	2294	2544.6	NA	SUKIA_20191207_200000_5min_cut.Table.1.selections.txt	0.0409964440000294	NA	NA
47743.349047131	47743.398242865	SUKIA_20191209_190000_5min_cut.wav	43.349047131	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191209_190000_5min_cut.wav	2563	Spectrogram 1	1	2363.9	2565	NA	SUKIA_20191209_190000_5min_cut.Table.1.selections.txt	0.0491957340000013	NA	NA
47762.928562725	47762.957260236	SUKIA_20191209_190000_5min_cut.wav	62.928562725	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191209_190000_5min_cut.wav	2564	Spectrogram 1	1	2125.2	2348.5	NA	SUKIA_20191209_190000_5min_cut.Table.1.selections.txt	0.0286975110000043	NA	NA
47829.237624648	47829.29501967	SUKIA_20191209_190000_5min_cut.wav	129.237624648	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191209_190000_5min_cut.wav	2565	Spectrogram 1	1	2297.4	2561.6	NA	SUKIA_20191209_190000_5min_cut.Table.1.selections.txt	0.0573950219999801	NA	NA
47834.939394737	47834.984490826	SUKIA_20191209_190000_5min_cut.wav	134.939394737	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191209_190000_5min_cut.wav	2566	Spectrogram 1	1	2282.1	2558.2	NA	SUKIA_20191209_190000_5min_cut.Table.1.selections.txt	0.045096089000026	NA	NA
47918.142891215	47918.171588726	SUKIA_20191209_190000_5min_cut.wav	218.142891215	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191209_190000_5min_cut.wav	2567	Spectrogram 1	1	2348.5	2587.2	NA	SUKIA_20191209_190000_5min_cut.Table.1.selections.txt	0.0286975110000185	NA	NA
47927.92689116	47927.967887605	SUKIA_20191209_190000_5min_cut.wav	227.92689116	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191209_190000_5min_cut.wav	2568	Spectrogram 1	1	2326.4	2559.9	NA	SUKIA_20191209_190000_5min_cut.Table.1.selections.txt	0.0409964449999904	NA	NA
48054.457719859	48054.494616659	SUKIA_20191210_210000_5min_cut.wav	54.457719859	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191210_210000_5min_cut.wav	2569	Spectrogram 1	1	2212.2	2498.5	NA	SUKIA_20191210_210000_5min_cut.Table.1.selections.txt	0.036896800000001	NA	NA
48058.950930173	48058.979627685	SUKIA_20191210_210000_5min_cut.wav	58.950930173	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191210_210000_5min_cut.wav	2570	Spectrogram 1	1	2099.7	2316.1	NA	SUKIA_20191210_210000_5min_cut.Table.1.selections.txt	0.0286975119999937	NA	NA
48442.515452285	48442.55644873	SUKIA_20191211_230000_5min_cut.wav	142.515452285	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191211_230000_5min_cut.wav	2571	Spectrogram 1	1	2134.2	2325.1	NA	SUKIA_20191211_230000_5min_cut.Table.1.selections.txt	0.0409964449999904	NA	NA
48500.588746356	48500.625643156	SUKIA_20191211_230000_5min_cut.wav	200.588746356	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191211_230000_5min_cut.wav	2572	Spectrogram 1	1	2204.1	2313.2	NA	SUKIA_20191211_230000_5min_cut.Table.1.selections.txt	0.0368967999999938	NA	NA
48660.736486373	48660.781582462	SUKIA_20191212_000000_5min_cut.wav	60.736486373	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191212_000000_5min_cut.wav	2573	Spectrogram 1	1	2257.9	2523.8	NA	SUKIA_20191212_000000_5min_cut.Table.1.selections.txt	0.0450960890000047	NA	NA
48663.511945664	48663.552942108	SUKIA_20191212_000000_5min_cut.wav	63.511945664	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191212_000000_5min_cut.wav	2574	Spectrogram 1	1	2303.9	2523.8	NA	SUKIA_20191212_000000_5min_cut.Table.1.selections.txt	0.040996444000001	NA	NA
48667.146015939	48667.178813095	SUKIA_20191212_000000_5min_cut.wav	67.146015939	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191212_000000_5min_cut.wav	2575	Spectrogram 1	1	2211.8	2348.2	NA	SUKIA_20191212_000000_5min_cut.Table.1.selections.txt	0.0327971560000009	NA	NA
48826.537998037	48826.58719377	SUKIA_20191212_000000_5min_cut.wav	226.537998037	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191212_000000_5min_cut.wav	2576	Spectrogram 1	1	2259.6	2569.8	NA	SUKIA_20191212_000000_5min_cut.Table.1.selections.txt	0.0491957330000048	NA	NA
48834.045038151	48834.073735662	SUKIA_20191212_000000_5min_cut.wav	234.045038151	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191212_000000_5min_cut.wav	2577	Spectrogram 1	1	2119.8	2361.8	NA	SUKIA_20191212_000000_5min_cut.Table.1.selections.txt	0.0286975109999901	NA	NA
48961.578703736	48961.603301603	SUKIA_20191213_190000_5min_cut.wav	61.578703736	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191213_190000_5min_cut.wav	2578	Spectrogram 1	1	2348.5	2573.5	NA	SUKIA_20191213_190000_5min_cut.Table.1.selections.txt	0.0245978669999971	NA	NA
48967.245420262	48967.282317062	SUKIA_20191213_190000_5min_cut.wav	67.245420262	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191213_190000_5min_cut.wav	2579	Spectrogram 1	1	2276.9	2578.6	NA	SUKIA_20191213_190000_5min_cut.Table.1.selections.txt	0.0368968000000081	NA	NA
48972.365876177	48972.398673333	SUKIA_20191213_190000_5min_cut.wav	72.365876177	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191213_190000_5min_cut.wav	2580	Spectrogram 1	1	2283.8	2595.7	NA	SUKIA_20191213_190000_5min_cut.Table.1.selections.txt	0.0327971560000009	NA	NA
48975.658046979	48975.68674449	SUKIA_20191213_190000_5min_cut.wav	75.658046979	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191213_190000_5min_cut.wav	2581	Spectrogram 1	1	2161	2348.5	NA	SUKIA_20191213_190000_5min_cut.Table.1.selections.txt	0.0286975109999901	NA	NA
48977.789862092	48977.830858536	SUKIA_20191213_190000_5min_cut.wav	77.789862092	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191213_190000_5min_cut.wav	2582	Spectrogram 1	1	2200.2	2556.5	NA	SUKIA_20191213_190000_5min_cut.Table.1.selections.txt	0.0409964439999868	NA	NA
48983.052509904	48983.081207415	SUKIA_20191213_190000_5min_cut.wav	83.052509904	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191213_190000_5min_cut.wav	2583	Spectrogram 1	1	2340	2575.2	NA	SUKIA_20191213_190000_5min_cut.Table.1.selections.txt	0.0286975109999901	NA	NA
49107.899563111	49107.932360267	SUKIA_20191213_190000_5min_cut.wav	207.899563111	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191213_190000_5min_cut.wav	2584	Spectrogram 1	1	2329.8	2573.5	NA	SUKIA_20191213_190000_5min_cut.Table.1.selections.txt	0.0327971560000151	NA	NA
49112.330163492	49112.362960647	SUKIA_20191213_190000_5min_cut.wav	212.330163492	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191213_190000_5min_cut.wav	2585	Spectrogram 1	1	2324.7	2493.4	NA	SUKIA_20191213_190000_5min_cut.Table.1.selections.txt	0.0327971549999972	NA	NA
49115.277807849	49115.30650536	SUKIA_20191213_190000_5min_cut.wav	215.277807849	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191213_190000_5min_cut.wav	2586	Spectrogram 1	1	2237.7	2583.8	NA	SUKIA_20191213_190000_5min_cut.Table.1.selections.txt	0.0286975109999901	NA	NA
49122.062893771	49122.091591282	SUKIA_20191213_190000_5min_cut.wav	222.062893771	/Users/fabiolachirino/Dropbox/Fabiola/proyecto_lemur/data/raw/sound_files/10_kHz_5_min_cuts//SUKIA_20191213_190000_5min_cut.wav	2587	Spectrogram 1	1	2282.1	2576.9	NA	SUKIA_20191213_190000_5min_cut.Table.1.selections.txt	0.0286975109999901	NA	NA
