"site_date_hour","call_rate","n_call","rec_time","hour","month","year","site"
"LAGCHIMU_20191209_170000",1,3,20,17,12,2019,"LAGCHIMU"
"LAGCHIMU_20191209_180000",1.66666666666667,5,20,18,12,2019,"LAGCHIMU"
"LAGCHIMU_20191209_190000",2,6,20,19,12,2019,"LAGCHIMU"
"LAGCHIMU_20191209_200000",0.666666666666667,2,20,20,12,2019,"LAGCHIMU"
"LAGCHIMU_20191209_210000",1,3,20,21,12,2019,"LAGCHIMU"
"LAGCHIMU_20191209_220000",0,0,20,22,12,2019,"LAGCHIMU"
"LAGCHIMU_20191209_230000",0,0,20,23,12,2019,"LAGCHIMU"
"LAGCHIMU_20191210_000000",0,0,20,0,12,2019,"LAGCHIMU"
"LAGCHIMU_20191210_010000",0,0,20,1,12,2019,"LAGCHIMU"
"LAGCHIMU_20191210_020000",0,0,20,2,12,2019,"LAGCHIMU"
"LAGCHIMU_20191210_030000",0,0,20,3,12,2019,"LAGCHIMU"
"LAGCHIMU_20191210_040000",0.333333333333333,1,20,4,12,2019,"LAGCHIMU"
"LAGCHIMU_20191210_170000",0.333333333333333,1,20,17,12,2019,"LAGCHIMU"
"LAGCHIMU_20191210_180000",0,0,20,18,12,2019,"LAGCHIMU"
"LAGCHIMU_20191210_190000",0.333333333333333,1,20,19,12,2019,"LAGCHIMU"
"LAGCHIMU_20191210_200000",0.333333333333333,1,20,20,12,2019,"LAGCHIMU"
"LAGCHIMU_20191210_210000",0,0,20,21,12,2019,"LAGCHIMU"
"LAGCHIMU_20191210_220000",0,0,20,22,12,2019,"LAGCHIMU"
"LAGCHIMU_20191210_230000",0,0,20,23,12,2019,"LAGCHIMU"
"LAGCHIMU_20191211_000000",0,0,20,0,12,2019,"LAGCHIMU"
"LAGCHIMU_20191211_010000",0,0,20,1,12,2019,"LAGCHIMU"
"LAGCHIMU_20191211_020000",0,0,20,2,12,2019,"LAGCHIMU"
"LAGCHIMU_20191211_030000",0,0,20,3,12,2019,"LAGCHIMU"
"LAGCHIMU_20191211_040000",0,0,20,4,12,2019,"LAGCHIMU"
"LAGCHIMU_20191211_170000",2.66666666666667,8,20,17,12,2019,"LAGCHIMU"
"LAGCHIMU_20191211_180000",2.66666666666667,8,20,18,12,2019,"LAGCHIMU"
"LAGCHIMU_20191211_190000",1.66666666666667,5,20,19,12,2019,"LAGCHIMU"
"LAGCHIMU_20191211_200000",6.33333333333333,19,20,20,12,2019,"LAGCHIMU"
"LAGCHIMU_20191211_210000",0.333333333333333,1,20,21,12,2019,"LAGCHIMU"
"LAGCHIMU_20191211_220000",0.333333333333333,1,20,22,12,2019,"LAGCHIMU"
"LAGCHIMU_20191211_230000",0,0,20,23,12,2019,"LAGCHIMU"
"LAGCHIMU_20191212_000000",0,0,20,0,12,2019,"LAGCHIMU"
"LAGCHIMU_20191212_010000",0.333333333333333,1,20,1,12,2019,"LAGCHIMU"
"LAGCHIMU_20191212_020000",0,0,20,2,12,2019,"LAGCHIMU"
"LAGCHIMU_20191212_030000",0,0,20,3,12,2019,"LAGCHIMU"
"LAGCHIMU_20191212_040000",0,0,20,4,12,2019,"LAGCHIMU"
"LAGCHIMU_20191212_170000",0,0,20,17,12,2019,"LAGCHIMU"
"LAGCHIMU_20191212_180000",0,0,20,18,12,2019,"LAGCHIMU"
"LAGCHIMU_20191212_190000",5,15,20,19,12,2019,"LAGCHIMU"
"LAGCHIMU_20191212_200000",9.66666666666667,29,20,20,12,2019,"LAGCHIMU"
"LAGCHIMU_20191212_210000",1.33333333333333,4,20,21,12,2019,"LAGCHIMU"
"LAGCHIMU_20191212_220000",0,0,20,22,12,2019,"LAGCHIMU"
"LAGCHIMU_20191212_230000",0,0,20,23,12,2019,"LAGCHIMU"
"LAGCHIMU_20191213_000000",0,0,20,0,12,2019,"LAGCHIMU"
"LAGCHIMU_20191213_010000",0,0,20,1,12,2019,"LAGCHIMU"
"LAGCHIMU_20191213_020000",0,0,20,2,12,2019,"LAGCHIMU"
"LAGCHIMU_20191213_030000",0,0,20,3,12,2019,"LAGCHIMU"
"LAGCHIMU_20191213_040000",0,0,20,4,12,2019,"LAGCHIMU"
"LAGCHIMU_20191213_170000",0,0,20,17,12,2019,"LAGCHIMU"
"LAGCHIMU_20191213_180000",3.66666666666667,11,20,18,12,2019,"LAGCHIMU"
"LAGCHIMU_20191213_190000",1.33333333333333,4,20,19,12,2019,"LAGCHIMU"
"LAGCHIMU_20191213_200000",0,0,20,20,12,2019,"LAGCHIMU"
"LAGCHIMU_20191213_210000",0.666666666666667,2,20,21,12,2019,"LAGCHIMU"
"LAGCHIMU_20191213_220000",0.333333333333333,1,20,22,12,2019,"LAGCHIMU"
"LAGCHIMU_20191213_230000",0.333333333333333,1,20,23,12,2019,"LAGCHIMU"
"LAGCHIMU_20191214_000000",1.33333333333333,4,20,0,12,2019,"LAGCHIMU"
"LAGCHIMU_20191214_010000",0,0,20,1,12,2019,"LAGCHIMU"
"LAGCHIMU_20191214_020000",0,0,20,2,12,2019,"LAGCHIMU"
"LAGCHIMU_20191214_030000",0,0,20,3,12,2019,"LAGCHIMU"
"LAGCHIMU_20191214_040000",0,0,20,4,12,2019,"LAGCHIMU"
"LAGCHIMU_20191214_170000",0,0,20,17,12,2019,"LAGCHIMU"
"LAGCHIMU_20191214_180000",0,0,20,18,12,2019,"LAGCHIMU"
"LAGCHIMU_20191214_190000",0.333333333333333,1,20,19,12,2019,"LAGCHIMU"
"LAGCHIMU_20191214_200000",0.333333333333333,1,20,20,12,2019,"LAGCHIMU"
"LAGCHIMU_20191214_210000",0,0,20,21,12,2019,"LAGCHIMU"
"LAGCHIMU_20191214_220000",0,0,20,22,12,2019,"LAGCHIMU"
"LAGCHIMU_20191214_230000",0,0,20,23,12,2019,"LAGCHIMU"
"LAGCHIMU_20191215_000000",0,0,20,0,12,2019,"LAGCHIMU"
"LAGCHIMU_20191215_010000",0,0,20,1,12,2019,"LAGCHIMU"
"LAGCHIMU_20191215_020000",0,0,20,2,12,2019,"LAGCHIMU"
"LAGCHIMU_20191215_030000",0,0,20,3,12,2019,"LAGCHIMU"
"LAGCHIMU_20191215_040000",0,0,20,4,12,2019,"LAGCHIMU"
"LAGCHIMU_20191215_170000",0,0,20,17,12,2019,"LAGCHIMU"
"LAGCHIMU_20191215_180000",0.333333333333333,1,20,18,12,2019,"LAGCHIMU"
"LAGCHIMU_20191215_190000",0.333333333333333,1,20,19,12,2019,"LAGCHIMU"
"LAGCHIMU_20191215_200000",0,0,20,20,12,2019,"LAGCHIMU"
"LAGCHIMU_20191215_210000",0,0,20,21,12,2019,"LAGCHIMU"
"LAGCHIMU_20191215_220000",0.666666666666667,2,20,22,12,2019,"LAGCHIMU"
"LAGCHIMU_20191215_230000",1.66666666666667,5,20,23,12,2019,"LAGCHIMU"
"LAGCHIMU_20191216_000000",0.333333333333333,1,20,0,12,2019,"LAGCHIMU"
"LAGCHIMU_20191216_010000",0,0,20,1,12,2019,"LAGCHIMU"
"LAGCHIMU_20191216_020000",0,0,20,2,12,2019,"LAGCHIMU"
"LAGCHIMU_20191216_030000",0,0,20,3,12,2019,"LAGCHIMU"
"LAGCHIMU_20191216_040000",0,0,20,4,12,2019,"LAGCHIMU"
"LAGCHIMU_20191216_170000",0,0,20,17,12,2019,"LAGCHIMU"
"LAGCHIMU_20191216_180000",2.66666666666667,8,20,18,12,2019,"LAGCHIMU"
"LAGCHIMU_20191216_190000",1.33333333333333,4,20,19,12,2019,"LAGCHIMU"
"LAGCHIMU_20191216_200000",3.33333333333333,10,20,20,12,2019,"LAGCHIMU"
"LAGCHIMU_20191216_210000",0,0,20,21,12,2019,"LAGCHIMU"
"LAGCHIMU_20191216_220000",0.333333333333333,1,20,22,12,2019,"LAGCHIMU"
"LAGCHIMU_20191216_230000",0,0,20,23,12,2019,"LAGCHIMU"
"LAGCHIMU_20191217_000000",0,0,20,0,12,2019,"LAGCHIMU"
"LAGCHIMU_20191217_010000",0,0,20,1,12,2019,"LAGCHIMU"
"LAGCHIMU_20191217_020000",0.333333333333333,1,20,2,12,2019,"LAGCHIMU"
"LAGCHIMU_20191217_030000",0,0,20,3,12,2019,"LAGCHIMU"
"LAGCHIMU_20191217_040000",0,0,20,4,12,2019,"LAGCHIMU"
"LAGCHIMU_20191217_170000",0.333333333333333,1,20,17,12,2019,"LAGCHIMU"
"LAGCHIMU_20191217_180000",0.333333333333333,1,20,18,12,2019,"LAGCHIMU"
"LAGCHIMU_20191217_190000",1,3,20,19,12,2019,"LAGCHIMU"
"LAGCHIMU_20191217_200000",0.333333333333333,1,20,20,12,2019,"LAGCHIMU"
"LAGCHIMU_20191217_210000",0.333333333333333,1,20,21,12,2019,"LAGCHIMU"
"LAGCHIMU_20191217_220000",0,0,20,22,12,2019,"LAGCHIMU"
"LAGCHIMU_20191217_230000",3,9,20,23,12,2019,"LAGCHIMU"
"LAGCHIMU_20191218_000000",1,3,20,0,12,2019,"LAGCHIMU"
"LAGCHIMU_20191218_010000",0,0,20,1,12,2019,"LAGCHIMU"
"LAGCHIMU_20191218_020000",0,0,20,2,12,2019,"LAGCHIMU"
"LAGCHIMU_20200112_170000",0,0,20,17,1,2020,"LAGCHIMU"
"LAGCHIMU_20200112_180000",0,0,20,18,1,2020,"LAGCHIMU"
"LAGCHIMU_20200112_190000",0,0,20,19,1,2020,"LAGCHIMU"
"LAGCHIMU_20200112_200000",0,0,20,20,1,2020,"LAGCHIMU"
"LAGCHIMU_20200112_210000",0,0,20,21,1,2020,"LAGCHIMU"
"LAGCHIMU_20200112_220000",0,0,20,22,1,2020,"LAGCHIMU"
"LAGCHIMU_20200112_230000",0,0,20,23,1,2020,"LAGCHIMU"
"LAGCHIMU_20200113_000000",0,0,20,0,1,2020,"LAGCHIMU"
"LAGCHIMU_20200113_010000",0,0,20,1,1,2020,"LAGCHIMU"
"LAGCHIMU_20200113_020000",0,0,20,2,1,2020,"LAGCHIMU"
"LAGCHIMU_20200113_030000",0,0,20,3,1,2020,"LAGCHIMU"
"LAGCHIMU_20200113_040000",0,0,20,4,1,2020,"LAGCHIMU"
"LAGCHIMU_20200113_170000",0,0,20,17,1,2020,"LAGCHIMU"
"LAGCHIMU_20200113_180000",0,0,20,18,1,2020,"LAGCHIMU"
"LAGCHIMU_20200113_190000",0,0,20,19,1,2020,"LAGCHIMU"
"LAGCHIMU_20200113_200000",0,0,20,20,1,2020,"LAGCHIMU"
"LAGCHIMU_20200113_210000",0,0,20,21,1,2020,"LAGCHIMU"
"LAGCHIMU_20200113_220000",0,0,20,22,1,2020,"LAGCHIMU"
"LAGCHIMU_20200113_230000",0,0,20,23,1,2020,"LAGCHIMU"
"LAGCHIMU_20200114_000000",0,0,20,0,1,2020,"LAGCHIMU"
"LAGCHIMU_20200114_010000",0,0,20,1,1,2020,"LAGCHIMU"
"LAGCHIMU_20200114_020000",0,0,20,2,1,2020,"LAGCHIMU"
"LAGCHIMU_20200114_030000",0,0,20,3,1,2020,"LAGCHIMU"
"LAGCHIMU_20200114_040000",0,0,20,4,1,2020,"LAGCHIMU"
"LAGCHIMU_20200114_170000",0,0,20,17,1,2020,"LAGCHIMU"
"LAGCHIMU_20200114_180000",0,0,20,18,1,2020,"LAGCHIMU"
"LAGCHIMU_20200114_190000",0,0,20,19,1,2020,"LAGCHIMU"
"LAGCHIMU_20200114_200000",0,0,20,20,1,2020,"LAGCHIMU"
"LAGCHIMU_20200114_210000",0,0,20,21,1,2020,"LAGCHIMU"
"LAGCHIMU_20200114_220000",0,0,20,22,1,2020,"LAGCHIMU"
"LAGCHIMU_20200114_230000",0,0,20,23,1,2020,"LAGCHIMU"
"LAGCHIMU_20200115_000000",0,0,20,0,1,2020,"LAGCHIMU"
"LAGCHIMU_20200115_010000",0,0,20,1,1,2020,"LAGCHIMU"
"LAGCHIMU_20200115_020000",0,0,20,2,1,2020,"LAGCHIMU"
"LAGCHIMU_20200115_030000",0.333333333333333,1,20,3,1,2020,"LAGCHIMU"
"LAGCHIMU_20200115_040000",0,0,20,4,1,2020,"LAGCHIMU"
"LAGCHIMU_20200115_170000",1,3,20,17,1,2020,"LAGCHIMU"
"LAGCHIMU_20200115_180000",0.333333333333333,1,20,18,1,2020,"LAGCHIMU"
"LAGCHIMU_20200115_190000",0.333333333333333,1,20,19,1,2020,"LAGCHIMU"
"LAGCHIMU_20200115_200000",1.33333333333333,4,20,20,1,2020,"LAGCHIMU"
"LAGCHIMU_20200115_210000",0,0,20,21,1,2020,"LAGCHIMU"
"LAGCHIMU_20200115_220000",0,0,20,22,1,2020,"LAGCHIMU"
"LAGCHIMU_20200115_230000",0,0,20,23,1,2020,"LAGCHIMU"
"LAGCHIMU_20200116_000000",0,0,20,0,1,2020,"LAGCHIMU"
"LAGCHIMU_20200116_010000",0,0,20,1,1,2020,"LAGCHIMU"
"LAGCHIMU_20200116_020000",0.666666666666667,2,20,2,1,2020,"LAGCHIMU"
"LAGCHIMU_20200116_030000",0,0,20,3,1,2020,"LAGCHIMU"
"LAGCHIMU_20200116_040000",1.66666666666667,5,20,4,1,2020,"LAGCHIMU"
"LAGCHIMU_20200116_170000",0,0,20,17,1,2020,"LAGCHIMU"
"LAGCHIMU_20200116_180000",0.666666666666667,2,20,18,1,2020,"LAGCHIMU"
"LAGCHIMU_20200116_190000",1.33333333333333,4,20,19,1,2020,"LAGCHIMU"
"LAGCHIMU_20200116_200000",0,0,20,20,1,2020,"LAGCHIMU"
"LAGCHIMU_20200116_210000",1.33333333333333,4,20,21,1,2020,"LAGCHIMU"
"LAGCHIMU_20200116_220000",0,0,20,22,1,2020,"LAGCHIMU"
"LAGCHIMU_20200116_230000",0,0,20,23,1,2020,"LAGCHIMU"
"LAGCHIMU_20200117_000000",0,0,20,0,1,2020,"LAGCHIMU"
"LAGCHIMU_20200117_010000",0,0,20,1,1,2020,"LAGCHIMU"
"LAGCHIMU_20200117_020000",0,0,20,2,1,2020,"LAGCHIMU"
"LAGCHIMU_20200117_030000",0,0,20,3,1,2020,"LAGCHIMU"
"LAGCHIMU_20200117_040000",0,0,20,4,1,2020,"LAGCHIMU"
"LAGCHIMU_20200117_170000",0,0,20,17,1,2020,"LAGCHIMU"
"LAGCHIMU_20200117_180000",0,0,20,18,1,2020,"LAGCHIMU"
"LAGCHIMU_20200117_190000",0.666666666666667,2,20,19,1,2020,"LAGCHIMU"
"LAGCHIMU_20200117_200000",0,0,20,20,1,2020,"LAGCHIMU"
"LAGCHIMU_20200117_210000",0,0,20,21,1,2020,"LAGCHIMU"
"LAGCHIMU_20200117_220000",0.333333333333333,1,20,22,1,2020,"LAGCHIMU"
"LAGCHIMU_20200117_230000",0,0,20,23,1,2020,"LAGCHIMU"
"LAGCHIMU_20200118_000000",0,0,20,0,1,2020,"LAGCHIMU"
"LAGCHIMU_20200118_010000",0,0,20,1,1,2020,"LAGCHIMU"
"LAGCHIMU_20200118_020000",0,0,20,2,1,2020,"LAGCHIMU"
"LAGCHIMU_20200118_030000",0,0,20,3,1,2020,"LAGCHIMU"
"LAGCHIMU_20200118_040000",0,0,20,4,1,2020,"LAGCHIMU"
"LAGCHIMU_20200118_170000",0,0,20,17,1,2020,"LAGCHIMU"
"LAGCHIMU_20200118_180000",0,0,20,18,1,2020,"LAGCHIMU"
"LAGCHIMU_20200118_190000",0.333333333333333,1,20,19,1,2020,"LAGCHIMU"
"LAGCHIMU_20200118_200000",0,0,20,20,1,2020,"LAGCHIMU"
"LAGCHIMU_20200118_210000",0,0,20,21,1,2020,"LAGCHIMU"
"LAGCHIMU_20200118_220000",0,0,20,22,1,2020,"LAGCHIMU"
"LAGCHIMU_20200118_230000",0,0,20,23,1,2020,"LAGCHIMU"
"LAGCHIMU_20200119_000000",0,0,20,0,1,2020,"LAGCHIMU"
"LAGCHIMU_20200119_010000",0,0,20,1,1,2020,"LAGCHIMU"
"LAGCHIMU_20200119_020000",0,0,20,2,1,2020,"LAGCHIMU"
"LAGCHIMU_20200119_030000",0,0,20,3,1,2020,"LAGCHIMU"
"LAGCHIMU_20200119_040000",0,0,20,4,1,2020,"LAGCHIMU"
"LAGCHIMU_20200119_170000",0.333333333333333,1,20,17,1,2020,"LAGCHIMU"
"LAGCHIMU_20200119_180000",0,0,20,18,1,2020,"LAGCHIMU"
"LAGCHIMU_20200119_190000",0,0,20,19,1,2020,"LAGCHIMU"
"LAGCHIMU_20200119_200000",0,0,20,20,1,2020,"LAGCHIMU"
"LAGCHIMU_20200119_210000",0,0,20,21,1,2020,"LAGCHIMU"
"LAGCHIMU_20200119_220000",0,0,20,22,1,2020,"LAGCHIMU"
"LAGCHIMU_20200119_230000",0.333333333333333,1,20,23,1,2020,"LAGCHIMU"
"LAGCHIMU_20200120_000000",0.666666666666667,2,20,0,1,2020,"LAGCHIMU"
"LAGCHIMU_20200120_010000",0.333333333333333,1,20,1,1,2020,"LAGCHIMU"
"LAGCHIMU_20200120_020000",0,0,20,2,1,2020,"LAGCHIMU"
"LAGCHIMU_20200120_030000",0,0,20,3,1,2020,"LAGCHIMU"
"LAGCHIMU_20200120_040000",0.333333333333333,1,20,4,1,2020,"LAGCHIMU"
"LAGCHIMU_20200120_170000",0,0,20,17,1,2020,"LAGCHIMU"
"LAGCHIMU_20200120_180000",0,0,20,18,1,2020,"LAGCHIMU"
"LAGCHIMU_20200120_190000",0,0,20,19,1,2020,"LAGCHIMU"
"LAGCHIMU_20200120_200000",0,0,20,20,1,2020,"LAGCHIMU"
"LAGCHIMU_20200120_210000",0,0,20,21,1,2020,"LAGCHIMU"
"LAGCHIMU_20200120_220000",0,0,20,22,1,2020,"LAGCHIMU"
"LAGCHIMU_20200120_230000",0.333333333333333,1,20,23,1,2020,"LAGCHIMU"
"LAGCHIMU_20200121_000000",0,0,20,0,1,2020,"LAGCHIMU"
"LAGCHIMU_20200121_010000",0,0,20,1,1,2020,"LAGCHIMU"
"LAGCHIMU_20200121_020000",0,0,20,2,1,2020,"LAGCHIMU"
"LAGCHIMU_20200121_030000",1.33333333333333,4,20,3,1,2020,"LAGCHIMU"
"LAGCHIMU_20200121_040000",0,0,20,4,1,2020,"LAGCHIMU"
"LAGCHIMU_20200121_170000",0.333333333333333,1,20,17,1,2020,"LAGCHIMU"
"LAGCHIMU_20200121_180000",0,0,20,18,1,2020,"LAGCHIMU"
"LAGCHIMU_20200121_190000",0,0,20,19,1,2020,"LAGCHIMU"
"LAGCHIMU_20200121_200000",1.33333333333333,4,20,20,1,2020,"LAGCHIMU"
"LAGCHIMU_20200121_210000",0.333333333333333,1,20,21,1,2020,"LAGCHIMU"
"LAGCHIMU_20200121_220000",0,0,20,22,1,2020,"LAGCHIMU"
"LAGCHIMU_20200121_230000",1,3,20,23,1,2020,"LAGCHIMU"
"LAGCHIMU_20200122_000000",0,0,20,0,1,2020,"LAGCHIMU"
"LAGCHIMU_20200122_010000",0.333333333333333,1,20,1,1,2020,"LAGCHIMU"
"LAGCHIMU_20200122_020000",0.666666666666667,2,20,2,1,2020,"LAGCHIMU"
"LAGCHIMU_20200122_030000",0,0,20,3,1,2020,"LAGCHIMU"
"LAGCHIMU_20200122_170000",0,0,20,17,1,2020,"LAGCHIMU"
"LAGCHIMU_20200122_190000",0.0316666666666667,2,0.95,19,1,2020,"LAGCHIMU"
"LAGCHIMU_20200123_200000",0,0,0.95,20,1,2020,"LAGCHIMU"
"LAGCHIMU_20200123_220000",0,0,0.95,22,1,2020,"LAGCHIMU"
"LAGCHIMU_20200222_170000",0,0,20,17,2,2020,"LAGCHIMU"
"LAGCHIMU_20200222_180000",0,0,20,18,2,2020,"LAGCHIMU"
"LAGCHIMU_20200222_190000",0.666666666666667,2,20,19,2,2020,"LAGCHIMU"
"LAGCHIMU_20200222_200000",0,0,20,20,2,2020,"LAGCHIMU"
"LAGCHIMU_20200222_210000",0.666666666666667,2,20,21,2,2020,"LAGCHIMU"
"LAGCHIMU_20200222_220000",0,0,20,22,2,2020,"LAGCHIMU"
"LAGCHIMU_20200222_230000",0,0,20,23,2,2020,"LAGCHIMU"
"LAGCHIMU_20200223_000000",0,0,20,0,2,2020,"LAGCHIMU"
"LAGCHIMU_20200223_010000",0.666666666666667,2,20,1,2,2020,"LAGCHIMU"
"LAGCHIMU_20200223_020000",0,0,20,2,2,2020,"LAGCHIMU"
"LAGCHIMU_20200223_030000",0,0,20,3,2,2020,"LAGCHIMU"
"LAGCHIMU_20200223_040000",0,0,20,4,2,2020,"LAGCHIMU"
"LAGCHIMU_20200223_170000",0.666666666666667,2,20,17,2,2020,"LAGCHIMU"
"LAGCHIMU_20200223_180000",0,0,20,18,2,2020,"LAGCHIMU"
"LAGCHIMU_20200223_190000",0,0,20,19,2,2020,"LAGCHIMU"
"LAGCHIMU_20200223_200000",0,0,20,20,2,2020,"LAGCHIMU"
"LAGCHIMU_20200223_210000",0,0,20,21,2,2020,"LAGCHIMU"
"LAGCHIMU_20200223_220000",0,0,20,22,2,2020,"LAGCHIMU"
"LAGCHIMU_20200223_230000",0,0,20,23,2,2020,"LAGCHIMU"
"LAGCHIMU_20200224_000000",0,0,20,0,2,2020,"LAGCHIMU"
"LAGCHIMU_20200224_010000",0,0,20,1,2,2020,"LAGCHIMU"
"LAGCHIMU_20200224_020000",0,0,20,2,2,2020,"LAGCHIMU"
"LAGCHIMU_20200224_030000",0,0,20,3,2,2020,"LAGCHIMU"
"LAGCHIMU_20200224_040000",0,0,20,4,2,2020,"LAGCHIMU"
"LAGCHIMU_20200224_170000",17.6666666666667,53,20,17,2,2020,"LAGCHIMU"
"LAGCHIMU_20200224_180000",0,0,20,18,2,2020,"LAGCHIMU"
"LAGCHIMU_20200224_190000",0,0,20,19,2,2020,"LAGCHIMU"
"LAGCHIMU_20200224_200000",0,0,20,20,2,2020,"LAGCHIMU"
"LAGCHIMU_20200224_210000",0,0,20,21,2,2020,"LAGCHIMU"
"LAGCHIMU_20200224_220000",0.666666666666667,2,20,22,2,2020,"LAGCHIMU"
"LAGCHIMU_20200224_230000",0,0,20,23,2,2020,"LAGCHIMU"
"LAGCHIMU_20200225_000000",0,0,20,0,2,2020,"LAGCHIMU"
"LAGCHIMU_20200225_010000",0,0,20,1,2,2020,"LAGCHIMU"
"LAGCHIMU_20200225_020000",0,0,20,2,2,2020,"LAGCHIMU"
"LAGCHIMU_20200225_030000",0,0,20,3,2,2020,"LAGCHIMU"
"LAGCHIMU_20200225_040000",0,0,20,4,2,2020,"LAGCHIMU"
"LAGCHIMU_20200225_170000",0,0,20,17,2,2020,"LAGCHIMU"
"LAGCHIMU_20200225_180000",0,0,20,18,2,2020,"LAGCHIMU"
"LAGCHIMU_20200225_190000",0,0,20,19,2,2020,"LAGCHIMU"
"LAGCHIMU_20200225_200000",0,0,20,20,2,2020,"LAGCHIMU"
"LAGCHIMU_20200225_210000",0,0,20,21,2,2020,"LAGCHIMU"
"LAGCHIMU_20200225_220000",0,0,20,22,2,2020,"LAGCHIMU"
"LAGCHIMU_20200225_230000",0,0,20,23,2,2020,"LAGCHIMU"
"LAGCHIMU_20200226_000000",0,0,20,0,2,2020,"LAGCHIMU"
"LAGCHIMU_20200226_010000",0,0,20,1,2,2020,"LAGCHIMU"
"LAGCHIMU_20200226_020000",0,0,20,2,2,2020,"LAGCHIMU"
"LAGCHIMU_20200226_030000",0,0,20,3,2,2020,"LAGCHIMU"
"LAGCHIMU_20200226_040000",0,0,20,4,2,2020,"LAGCHIMU"
"LAGCHIMU_20200226_170000",0.333333333333333,1,20,17,2,2020,"LAGCHIMU"
"LAGCHIMU_20200226_180000",0,0,20,18,2,2020,"LAGCHIMU"
"LAGCHIMU_20200226_190000",0,0,20,19,2,2020,"LAGCHIMU"
"LAGCHIMU_20200226_200000",0,0,20,20,2,2020,"LAGCHIMU"
"LAGCHIMU_20200226_210000",0,0,20,21,2,2020,"LAGCHIMU"
"LAGCHIMU_20200226_220000",0,0,20,22,2,2020,"LAGCHIMU"
"LAGCHIMU_20200226_230000",2.33333333333333,7,20,23,2,2020,"LAGCHIMU"
"LAGCHIMU_20200227_000000",0,0,20,0,2,2020,"LAGCHIMU"
"LAGCHIMU_20200227_010000",0,0,20,1,2,2020,"LAGCHIMU"
"LAGCHIMU_20200227_020000",0,0,20,2,2,2020,"LAGCHIMU"
"LAGCHIMU_20200227_030000",0,0,20,3,2,2020,"LAGCHIMU"
"LAGCHIMU_20200227_040000",0,0,20,4,2,2020,"LAGCHIMU"
"LAGCHIMU_20200227_170000",53,159,20,17,2,2020,"LAGCHIMU"
"LAGCHIMU_20200227_180000",0,0,20,18,2,2020,"LAGCHIMU"
"LAGCHIMU_20200227_190000",0,0,20,19,2,2020,"LAGCHIMU"
"LAGCHIMU_20200227_200000",0,0,20,20,2,2020,"LAGCHIMU"
"LAGCHIMU_20200227_210000",0,0,20,21,2,2020,"LAGCHIMU"
"LAGCHIMU_20200227_220000",0,0,20,22,2,2020,"LAGCHIMU"
"LAGCHIMU_20200227_230000",0,0,20,23,2,2020,"LAGCHIMU"
"LAGCHIMU_20200228_000000",0,0,20,0,2,2020,"LAGCHIMU"
"LAGCHIMU_20200228_010000",0,0,20,1,2,2020,"LAGCHIMU"
"LAGCHIMU_20200228_020000",0,0,20,2,2,2020,"LAGCHIMU"
"LAGCHIMU_20200228_030000",0,0,20,3,2,2020,"LAGCHIMU"
"LAGCHIMU_20200228_040000",0,0,20,4,2,2020,"LAGCHIMU"
"LAGCHIMU_20200228_170000",5.33333333333333,16,20,17,2,2020,"LAGCHIMU"
"LAGCHIMU_20200228_180000",0,0,20,18,2,2020,"LAGCHIMU"
"LAGCHIMU_20200228_190000",0,0,20,19,2,2020,"LAGCHIMU"
"LAGCHIMU_20200228_200000",0,0,20,20,2,2020,"LAGCHIMU"
"LAGCHIMU_20200228_210000",0,0,20,21,2,2020,"LAGCHIMU"
"LAGCHIMU_20200228_220000",0,0,20,22,2,2020,"LAGCHIMU"
"LAGCHIMU_20200228_230000",0,0,20,23,2,2020,"LAGCHIMU"
"LAGCHIMU_20200229_000000",0,0,20,0,2,2020,"LAGCHIMU"
"LAGCHIMU_20200229_010000",0,0,20,1,2,2020,"LAGCHIMU"
"LAGCHIMU_20200229_020000",0,0,20,2,2,2020,"LAGCHIMU"
"LAGCHIMU_20200229_030000",0,0,20,3,2,2020,"LAGCHIMU"
"LAGCHIMU_20200229_040000",0,0,20,4,2,2020,"LAGCHIMU"
"LAGCHIMU_20200229_170000",1.66666666666667,5,20,17,2,2020,"LAGCHIMU"
"LAGCHIMU_20200229_180000",0,0,20,18,2,2020,"LAGCHIMU"
"LAGCHIMU_20200229_190000",0,0,20,19,2,2020,"LAGCHIMU"
"LAGCHIMU_20200229_200000",0,0,20,20,2,2020,"LAGCHIMU"
"LAGCHIMU_20200229_210000",0,0,20,21,2,2020,"LAGCHIMU"
"LAGCHIMU_20200229_220000",0,0,20,22,2,2020,"LAGCHIMU"
"LAGCHIMU_20200229_230000",0,0,20,23,2,2020,"LAGCHIMU"
"LAGCHIMU_20200301_000000",0,0,20,0,3,2020,"LAGCHIMU"
"LAGCHIMU_20200301_010000",0,0,20,1,3,2020,"LAGCHIMU"
"LAGCHIMU_20200301_020000",0,0,20,2,3,2020,"LAGCHIMU"
"LAGCHIMU_20200301_030000",0.333333333333333,1,20,3,3,2020,"LAGCHIMU"
"LAGCHIMU_20200301_040000",0,0,20,4,3,2020,"LAGCHIMU"
"LAGCHIMU_20200301_170000",0,0,20,17,3,2020,"LAGCHIMU"
"LAGCHIMU_20200301_180000",0,0,20,18,3,2020,"LAGCHIMU"
"LAGCHIMU_20200301_190000",0,0,20,19,3,2020,"LAGCHIMU"
"LAGCHIMU_20200301_200000",0,0,20,20,3,2020,"LAGCHIMU"
